"GEO_ID","B25064_001E","B25064_001M","NAME"
"1400000US06037530203","1031","49","Census Tract 5302.03, Los Angeles County, California"
"1400000US06037530204","1079","249","Census Tract 5302.04, Los Angeles County, California"
"1400000US06037530301","902","334","Census Tract 5303.01, Los Angeles County, California"
"1400000US06037530302","898","100","Census Tract 5303.02, Los Angeles County, California"
"1400000US06037530400","567","59","Census Tract 5304, Los Angeles County, California"
"1400000US06037530500","760","289","Census Tract 5305, Los Angeles County, California"
"1400000US06037530601","1009","138","Census Tract 5306.01, Los Angeles County, California"
"1400000US06037530602","738","486","Census Tract 5306.02, Los Angeles County, California"
"1400000US06037530700","998","397","Census Tract 5307, Los Angeles County, California"
"1400000US06037530801","910","133","Census Tract 5308.01, Los Angeles County, California"
"1400000US06037530802","904","113","Census Tract 5308.02, Los Angeles County, California"
"1400000US06037530901","935","182","Census Tract 5309.01, Los Angeles County, California"
"1400000US06037530902","769","93","Census Tract 5309.02, Los Angeles County, California"
"1400000US06037531000","880","130","Census Tract 5310, Los Angeles County, California"
"1400000US06037531101","912","52","Census Tract 5311.01, Los Angeles County, California"
"1400000US06037531102","702","132","Census Tract 5311.02, Los Angeles County, California"
"1400000US06037531201","856","49","Census Tract 5312.01, Los Angeles County, California"
"1400000US06037531202","928","48","Census Tract 5312.02, Los Angeles County, California"
"1400000US06037531301","771","84","Census Tract 5313.01, Los Angeles County, California"
"1400000US06037531302","916","56","Census Tract 5313.02, Los Angeles County, California"
"1400000US06037531502","907","61","Census Tract 5315.02, Los Angeles County, California"
"1400000US06037531503","850","67","Census Tract 5315.03, Los Angeles County, California"
"1400000US06037531504","856","141","Census Tract 5315.04, Los Angeles County, California"
"1400000US06037531602","856","69","Census Tract 5316.02, Los Angeles County, California"
"1400000US06037531603","942","130","Census Tract 5316.03, Los Angeles County, California"
"1400000US06037531604","830","85","Census Tract 5316.04, Los Angeles County, California"
"1400000US06037531701","1055","149","Census Tract 5317.01, Los Angeles County, California"
"1400000US06037531702","827","64","Census Tract 5317.02, Los Angeles County, California"
"1400000US06037531800","848","51","Census Tract 5318, Los Angeles County, California"
"1400000US06037531901","874","55","Census Tract 5319.01, Los Angeles County, California"
"1400000US06037531902","946","87","Census Tract 5319.02, Los Angeles County, California"
"1400000US06037532001","803","69","Census Tract 5320.01, Los Angeles County, California"
"1400000US06037532002","1075","62","Census Tract 5320.02, Los Angeles County, California"
"1400000US06037532101","1003","67","Census Tract 5321.01, Los Angeles County, California"
"1400000US06037532102","903","180","Census Tract 5321.02, Los Angeles County, California"
"1400000US06037532200","1078","40","Census Tract 5322, Los Angeles County, California"
"1400000US06037532302","1010","144","Census Tract 5323.02, Los Angeles County, California"
"1400000US06037532303","845","147","Census Tract 5323.03, Los Angeles County, California"
"1400000US06037532304","840","53","Census Tract 5323.04, Los Angeles County, California"
"1400000US06037532400","855","118","Census Tract 5324, Los Angeles County, California"
"1400000US06037532500","817","42","Census Tract 5325, Los Angeles County, California"
"1400000US06037532603","918","71","Census Tract 5326.03, Los Angeles County, California"
"1400000US06037532604","870","168","Census Tract 5326.04, Los Angeles County, California"
"1400000US06037532605","727","76","Census Tract 5326.05, Los Angeles County, California"
"1400000US06037532606","809","51","Census Tract 5326.06, Los Angeles County, California"
"1400000US06037532700","953","242","Census Tract 5327, Los Angeles County, California"
"1400000US06037532800","773","100","Census Tract 5328, Los Angeles County, California"
"1400000US06037532900","783","64","Census Tract 5329, Los Angeles County, California"
"1400000US06037533001","863","72","Census Tract 5330.01, Los Angeles County, California"
"1400000US06037533002","900","59","Census Tract 5330.02, Los Angeles County, California"
"1400000US06037533103","877","73","Census Tract 5331.03, Los Angeles County, California"
"1400000US06037533104","759","63","Census Tract 5331.04, Los Angeles County, California"
"1400000US06037533105","875","83","Census Tract 5331.05, Los Angeles County, California"
"1400000US06037533106","817","118","Census Tract 5331.06, Los Angeles County, California"
"1400000US06037533107","807","51","Census Tract 5331.07, Los Angeles County, California"
"1400000US06037533201","861","60","Census Tract 5332.01, Los Angeles County, California"
"1400000US06037533202","1268","194","Census Tract 5332.02, Los Angeles County, California"
"1400000US06037533203","851","33","Census Tract 5332.03, Los Angeles County, California"
"1400000US06037533300","1005","179","Census Tract 5333, Los Angeles County, California"
"1400000US06037533401","942","53","Census Tract 5334.01, Los Angeles County, California"
"1400000US06037533402","914","58","Census Tract 5334.02, Los Angeles County, California"
"1400000US06037533403","813","101","Census Tract 5334.03, Los Angeles County, California"
"1400000US06037533501","971","110","Census Tract 5335.01, Los Angeles County, California"
"1400000US06037533502","729","178","Census Tract 5335.02, Los Angeles County, California"
"1400000US06037533503","877","82","Census Tract 5335.03, Los Angeles County, California"
"1400000US06037533601","1013","67","Census Tract 5336.01, Los Angeles County, California"
"1400000US06037533602","904","58","Census Tract 5336.02, Los Angeles County, California"
"1400000US06037533603","904","50","Census Tract 5336.03, Los Angeles County, California"
"1400000US06037533701","941","50","Census Tract 5337.01, Los Angeles County, California"
"1400000US06037533702","998","72","Census Tract 5337.02, Los Angeles County, California"
"1400000US06037533703","968","100","Census Tract 5337.03, Los Angeles County, California"
"1400000US06037533803","932","66","Census Tract 5338.03, Los Angeles County, California"
"1400000US06037533804","1001","91","Census Tract 5338.04, Los Angeles County, California"
"1400000US06037533805","964","76","Census Tract 5338.05, Los Angeles County, California"
"1400000US06037533806","985","55","Census Tract 5338.06, Los Angeles County, California"
"1400000US06037533901","1030","65","Census Tract 5339.01, Los Angeles County, California"
"1400000US06037533902","1130","107","Census Tract 5339.02, Los Angeles County, California"
"1400000US06037534001","987","156","Census Tract 5340.01, Los Angeles County, California"
"1400000US06037534002","984","121","Census Tract 5340.02, Los Angeles County, California"
"1400000US06037534101","973","179","Census Tract 5341.01, Los Angeles County, California"
"1400000US06037534102","975","41","Census Tract 5341.02, Los Angeles County, California"
"1400000US06037534201","849","81","Census Tract 5342.01, Los Angeles County, California"
"1400000US06037534202","1071","59","Census Tract 5342.02, Los Angeles County, California"
"1400000US06037534203","1014","92","Census Tract 5342.03, Los Angeles County, California"
"1400000US06037534301","1066","57","Census Tract 5343.01, Los Angeles County, California"
"1400000US06037534302","1050","56","Census Tract 5343.02, Los Angeles County, California"
"1400000US06037534403","1043","115","Census Tract 5344.03, Los Angeles County, California"
"1400000US06037534404","988","79","Census Tract 5344.04, Los Angeles County, California"
"1400000US06037534405","1045","70","Census Tract 5344.05, Los Angeles County, California"
"1400000US06037534406","1079","105","Census Tract 5344.06, Los Angeles County, California"
"1400000US06037534501","997","107","Census Tract 5345.01, Los Angeles County, California"
"1400000US06037534502","989","175","Census Tract 5345.02, Los Angeles County, California"
"1400000US06037534700","760","76","Census Tract 5347, Los Angeles County, California"
"1400000US06037534802","851","111","Census Tract 5348.02, Los Angeles County, California"
"1400000US06037534803","870","143","Census Tract 5348.03, Los Angeles County, California"
"1400000US06037534804","970","105","Census Tract 5348.04, Los Angeles County, California"
"1400000US06037534900","928","188","Census Tract 5349, Los Angeles County, California"
"1400000US06037535001","849","86","Census Tract 5350.01, Los Angeles County, California"
"1400000US06037535002","982","77","Census Tract 5350.02, Los Angeles County, California"
"1400000US06037535101","1009","77","Census Tract 5351.01, Los Angeles County, California"
"1400000US06037535102","882","81","Census Tract 5351.02, Los Angeles County, California"
"1400000US06037535200","1054","158","Census Tract 5352, Los Angeles County, California"
"1400000US06037535300","977","101","Census Tract 5353, Los Angeles County, California"
"1400000US06037535400","1003","119","Census Tract 5354, Los Angeles County, California"
"1400000US06037535501","861","45","Census Tract 5355.01, Los Angeles County, California"
"1400000US06037535502","949","106","Census Tract 5355.02, Los Angeles County, California"
"1400000US06037535503","846","113","Census Tract 5355.03, Los Angeles County, California"
"1400000US06037535603","898","62","Census Tract 5356.03, Los Angeles County, California"
"1400000US06037535604","850","87","Census Tract 5356.04, Los Angeles County, California"
"1400000US06037535605","834","30","Census Tract 5356.05, Los Angeles County, California"
"1400000US06037535606","825","76","Census Tract 5356.06, Los Angeles County, California"
"1400000US06037535607","843","89","Census Tract 5356.07, Los Angeles County, California"
"1400000US06037535701","1094","148","Census Tract 5357.01, Los Angeles County, California"
"1400000US06037535702","1088","78","Census Tract 5357.02, Los Angeles County, California"
"1400000US06037535802","918","92","Census Tract 5358.02, Los Angeles County, California"
"1400000US06037535803","1053","63","Census Tract 5358.03, Los Angeles County, California"
"1400000US06037535804","965","102","Census Tract 5358.04, Los Angeles County, California"
"1400000US06037535901","970","63","Census Tract 5359.01, Los Angeles County, California"
"1400000US06037535902","1056","275","Census Tract 5359.02, Los Angeles County, California"
